Time (s);Position_X;Position_Y;norme;vitesse;acceleration
0,0802;0,129768217;0,10149296;0,164744078;0,907962143;-37,65630374
0,0803;0,12958046;0,101878928;0,164834497;0,904192912;-37,69231108
0,0804;0,129391443;0,102264158;0,164924539;0,900420049;-37,72862572
0,0805;0,129201169;0,102648649;0,165014203;0,896643498;-37,7655135
0,0806;0,129009639;0,103032399;0,16510349;0,892863211;-37,8028697
0,0807;0,128816856;0,103415404;0,165192398;0,889079357;-37,8385371
0,0808;0,128622821;0,103797662;0,165280927;0,885291796;-37,87560978
0,0809;0,128427536;0,104179171;0,165369077;0,881500471;-37,91325048
0,081;0,128231002;0,104559927;0,165456847;0,877705377;-37,9509476
0,0811;0,128033222;0,104939929;0,165544238;0,873906511;-37,98865564
0,0812;0,127834198;0,105319174;0,165631248;0,87010387;-38,02641345
0,0813;0,12763393;0,105697659;0,165717878;0,866297583;-38,06286983
0,0814;0,127432421;0,106075382;0,165804127;0,862487798;-38,09784478
0,0815;0,127229673;0,10645234;0,165889994;0,858674409;-38,13389044
0,0816;0,127025686;0,106828531;0,16597548;0,854857371;-38,17038141
0,0817;0,126820464;0,107203952;0,166060584;0,851036884;-38,20487433
0,0818;0,126614008;0,107578601;0,166145305;0,847212959;-38,23924292
0,0819;0,126406319;0,107952476;0,166229644;0,843385421;-38,27538109
0,082;0,126197399;0,108325573;0,166313599;0,839554558;-38,3086341
0,0821;0,12598725;0,108697891;0,166397171;0,835720161;-38,34396826
0,0822;0,125775873;0,109069427;0,166480359;0,831882294;-38,37866755
0,0823;0,12556327;0,109440178;0,166563163;0,828040775;-38,4151927
0,0824;0,125349444;0,109810142;0,166645583;0,824195723;-38,45051774
0,0825;0,125134395;0,110179316;0,166727618;0,820347683;-38,48040673
0,0826;0,124918125;0,110547699;0,166809267;0,81649612;-38,51562387
0,0827;0,124700636;0,110915287;0,166890531;0,812639503;-38,56616671
0,0828;0,124481928;0,111282078;0,166971409;0,808776635;-38,62868731
0,0829;0,124262004;0,11164807;0,1670519;0,804906061;-38,70573827
0,083;0,124040863;0,11201326;0,167132002;0,80102619;-38,79871138
0,0831;0,123818506;0,112377646;0,167211716;0,797135426;-38,90763923
0,0832;0,123594934;0,112741225;0,167291039;0,793232498;-39,02928034
0,0833;0,123370148;0,113103995;0,167369971;0,789316653;-39,15844614
0,0834;0,123144147;0,113465953;0,167448509;0,785387689;-39,28964379
0,0835;0,122916932;0,113827096;0,167526654;0,781445824;-39,41864963
0,0836;0,122688503;0,114187421;0,167604403;0,777491557;-39,5426637
0,0837;0,122458863;0,114546926;0,167681756;0,773525627;-39,65930885
0,0838;0,12222801;0,114905607;0,167758711;0,769549095;-39,76531545
0,0839;0,121995947;0,115263462;0,167835267;0,765563509;-39,85586053
0,084;0,121762675;0,115620488;0,167911424;0,761570995;-39,92513611
0,0841;0,121528195;0,115976683;0,167987181;0,757574205;-39,96790078
0,0842;0,121292509;0,116332043;0,168062539;0,753576095;-39,98110523
0,0843;0,12105562;0,116686566;0,168137497;0,749579624;-39,96471248
0,0844;0,120817529;0,117040251;0,168212056;0,745587482;-39,9214183
0,0845;0,120578239;0,117393095;0,168286216;0,741601923;-39,85558729
0,0846;0,120337753;0,117745096;0,168359978;0,737624718;-39,77204794
0,0847;0,120096072;0,118096253;0,168433344;0,733657179;-39,67538893
0,0848;0,119853201;0,118446563;0,168506314;0,729700171;-39,57008127
0,0849;0,119609141;0,118796024;0,16857889;0,725754045;-39,46126086
0,085;0,119363896;0,119144636;0,168651071;0,721818476;-39,35569096
0,0851;0,119117467;0,119492396;0,168722861;0,717892226;-39,26250336
0,0852;0,118869858;0,119839302;0,168794258;0,71397286;-39,19366054
0,0853;0,118621071;0,120185352;0,168865264;0,710056424;-39,16435574
0,0854;0,118371107;0,120530543;0,168935877;0,706137079;-39,1934529
0,0855;0,118119967;0,120874871;0,169006098;0,702206751;-39,30327895
0,0856;0,117867651;0,121218335;0,169075923;0,698255086;-39,51665218
0,0857;0,117614159;0,121560928;0,169145351;0,694270219;-39,8486653
0,0858;0,117359487;0,121902647;0,169214375;0,690240694;-40,29524616
0,0859;0,117103633;0,122243486;0,16928299;0,6861579;-40,82794197
0,086;0,116846594;0,12258344;0,169351192;0,682017913;-41,39987374
0,0861;0,116588362;0,1229225;0,169418969;0,67777288;-42,45032602
0,0862;0,116328935;0,123260664;0,169486319;0,673494765;-42,78115576
0,0863;0,116068312;0,123597926;0,169553238;0,669189005;-43,05759935
0,0864;0,115806494;0,123934285;0,169619724;0,664865063;-43,23941847
0,0865;0,115543481;0,124269736;0,169685778;0,660537479;-43,27583995
0,0866;0,115279276;0,124604278;0,1697514;0,656214758;-43,22720845
0,0867;0,115013881;0,124937908;0,169816589;0,651893399;-43,21359077
0,0868;0,114747297;0,125270624;0,169881345;0,647558654;-43,34745324
0,0869;0,114479521;0,12560242;0,169945664;0,643192265;-43,66388348
0,087;0,114210554;0,125933291;0,170009543;0,638785391;-44,06873923
0,0871;0,113940394;0,126263234;0,170072977;0,634347114;-44,38277439
0,0872;0,113669043;0,126592243;0,170135967;0,629899049;-44,48064677
0,0873;0,113396503;0,126920318;0,170198514;0,62546426;-44,34789243
0,0874;0,113122779;0,127247458;0,17026062;0,621062083;-44,02177261
0,0875;0,112847878;0,127573661;0,17032229;0,616705814;-43,56268722
0,0876;0,112571806;0,127898928;0,17038353;0,612399526;-43,06288132
0,0877;0,112294569;0,128223259;0,170444344;0,608136249;-42,63277305
0,0878;0,112016171;0,128546652;0,170504734;0,603899307;-42,36941266
0,0879;0,111736613;0,128869105;0,170564701;0,599666938;-42,32369452
0,088;0,111455898;0,129190615;0,170624243;0,595420725;-42,46213241
0,0881;0,111174026;0,129511176;0,170683358;0,591155968;-42,64756388
0,0882;0,110890996;0,129830788;0,170742047;0,586885578;-42,70389998
0,0883;0,110606814;0,130149447;0,17080031;0,582631696;-42,53882159
0,0884;0,110321484;0,130467153;0,170858151;0,578413279;-42,18417563
0,0885;0,110035011;0,130783906;0,170915575;0,574239637;-41,73641947
0,0886;0,109747402;0,131099706;0,170972586;0,570109922;-41,29714538
0,0887;0,109458661;0,131414552;0,171029188;0,566015993;-40,93928851
0,0888;0,109168794;0,131728442;0,171085383;0,561947911;-40,68081939
0,0889;0,108877804;0,132041375;0,171141173;0,557900199;-40,47712526
0,089;0,108585696;0,132353349;0,17119656;0,553875209;-40,24989666
0,0891;0,108292473;0,132664362;0,171251548;0,549881206;-39,94003506
0,0892;0,107998143;0,132974415;0,171306141;0,545927038;-39,54167944
0,0893;0,10770271;0,133283508;0,171360343;0,542017734;-39,09303901
0,0894;0,10740618;0,133591639;0,171414158;0,538152863;-38,64870281
0,0895;0,10710856;0,133898809;0,171467591;0,534326664;-38,26199179
0,0896;0,106809853;0,134205017;0,171520644;0,530528934;-37,97730638
0,0897;0,106510063;0,13451026;0,171573318;0,526746508;-37,82425586
0,0898;0,106209191;0,134814537;0,171625615;0,522965428;-37,81080382
0,0899;0,10590724;0,135117843;0,171677532;0,519173901;-37,91526617
0,09;0,10560421;0,135420175;0,171729069;0,515365602;-38,08299465
0,0901;0,105300102;0,135721529;0,171780223;0,511541599;-38,24002809
0,0902;0,104994917;0,136021902;0,171830994;0,507709113;-38,32485472
0,0903;0,104688658;0,13632129;0,171881382;0,503877447;-38,31665957
0,0904;0,104381327;0,136619692;0,171931387;0,500053568;-38,23879624
0,0905;0,104072928;0,136917105;0,171981011;0,496239574;-38,13993514
0,0906;0,103763464;0,137213527;0,172030254;0,492432875;-38,06698983
0,0907;0,103452937;0,137508954;0,172079117;0,488628863;-38,040127
0,0908;0,10314135;0,137803383;0,1721276;0,484824894;-38,03968495
0,0909;0,102828705;0,138096813;0,172175702;0,481023351;-38,01542592
0,091;0,102515006;0,13838924;0,172223425;0,477231668;-37,91683703
0,0911;0,102200256;0,138680663;0,172270771;0,473459266;-37,72401659
0,0912;0,101884461;0,13897108;0,172317742;0,469713548;-37,45718392
0,0913;0,101567624;0,139260491;0,172364342;0,465997103;-37,16444623
0,0914;0,10124975;0,139548894;0,172410573;0,462306852;-36,90251292
0,0915;0,100930843;0,139836288;0,172456436;0,4586349;-36,71951397
0,0916;0,100610906;0,14012267;0,172501933;0,454970828;-36,64072882
0,0917;0,100289941;0,140408037;0,172547064;0,451305002;-36,65825406
0,0918;0,099967951;0,140692386;0,172591827;0,447632039;-36,72963554
0,0919;0,099644936;0,140975714;0,172636222;0,443952887;-36,79151132
0,092;0,099320901;0,141258017;0,17268025;0,440274155;-36,78732373
0,0921;0,098995848;0,141539292;0,17272391;0,436604658;-36,69497231
0,0922;0,09866978;0,141819539;0,172767205;0,432951115;-36,53542617
0,0923;0,098342703;0,142098755;0,172810137;0,429315507;-36,35608455
0,0924;0,098014619;0,142376938;0,172852706;0,425695479;-36,2002755
0,0925;0,097685532;0,142654087;0,172894915;0,422087337;-36,08142447
0,0926;0,097355447;0,142930197;0,172936764;0,418489673;-35,9766325
0,0927;0,097024366;0,143205269;0,172978255;0,414905321;-35,84352509
0,0928;0,096692294;0,143479299;0,173019389;0,411340379;-35,64942313
0,0929;0,096359235;0,143752287;0,173060169;0,407801076;-35,39302225
0,093;0,096025194;0,144024231;0,173100598;0,40429049;-35,10586129
0,0931;0,095690176;0,144295131;0,173140678;0,400806794;-34,83696504
0,0932;0,095354185;0,144564985;0,173180413;0,397343559;-34,63235014
0,0933;0,095017225;0,14483379;0,173219802;0,393891734;-34,51825194
0,0934;0,094679298;0,145101545;0,173258846;0,390442531;-34,49203104
0,0935;0,094340408;0,145368245;0,173297545;0,38699025;-34,52280241
0,0936;0,094000557;0,145633887;0,173335899;0,383533965;-34,56284987
0,0937;0,093659747;0,145898469;0,173373906;0,380077224;-34,56741271
0,0938;0,093317982;0,146161987;0,173411569;0,376625785;-34,51438775
0,0939;0,092975266;0,146424439;0,173448887;0,373184541;-34,41244448
0,094;0,092631603;0,146685823;0,173485863;0,369755371;-34,29169917
0,0941;0,092286996;0,146946137;0,173522497;0,366337125;-34,18246068
0,0942;0,091941449;0,147205378;0,173558789;0,362927573;-34,09552176
0,0943;0,091594965;0,147463544;0,173594742;0,359525926;-34,01646371
0,0944;0,091247549;0,147720632;0,173630355;0,35613419;-33,91736021
0,0945;0,090899204;0,147976641;0,173665631;0,352756427;-33,77763147
0,0946;0,090549934;0,148231568;0,173700571;0,349396441;-33,59986352
0,0947;0,090199745;0,148485412;0,173735176;0,346055335;-33,41105757
0,0948;0,08984864;0,148738171;0,173769449;0,342730306;-33,25028914
0,0949;0,089496623;0,148989842;0,173803391;0,339415215;-33,15091087
0,095;0,089143697;0,149240424;0,173837001;0,336102622;-33,1259265
0,0951;0,088789866;0,149489912;0,17387028;0,332786402;-33,16220319
0,0952;0,088435132;0,149738303;0,173903226;0,329463825;-33,22576668
0,0953;0,088079499;0,149985594;0,17393584;0,326136172;-33,27653663
0,0954;0,087722968;0,15023178;0,17396812;0,322807555;-33,28616539
0,0955;0,087365545;0,15047686;0,174000069;0,319482602;-33,24953584
0,0956;0,087007232;0,150720831;0,174031685;0,316164314;-33,18287473
0,0957;0,086648034;0,15096369;0,174062971;0,312853356;-33,10957995
0,0958;0,086287955;0,151205435;0,174093925;0,30954903;-33,04325792
0,0959;0,085926998;0,151446063;0,174124551;0,306251074;-32,97956443
0,096;0,085565167;0,151685572;0,174154847;0,302960849;-32,90224639
0,0961;0,085202467;0,151923959;0,174184815;0,299680998;-32,79850896
0,0962;0,084838901;0,152161222;0,174214456;0,296413771;-32,67227437
0,0963;0,084474475;0,15239736;0,174243772;0,293159159;-32,54611376
0,0964;0,084109192;0,152632369;0,174272763;0,289914055;-32,45104592
0,0965;0,083743055;0,152866247;0,174301431;0,286672968;-32,41086455
0,0966;0,08337607;0,153098991;0,174329774;0,283429984;-32,42984422
0,0967;0,083008238;0,153330597;0,174357792;0,280180969;-32,49014971
0,0968;0,082639563;0,153561062;0,174385484;0,276924943;-32,56026369
0,0969;0,082270049;0,153790382;0,174412851;0,273663934;-32,61008473
0,097;0,0818997;0,154018553;0,174439891;0,270401501;-32,6243307
0,0971;0,081528518;0,154245574;0,174466605;0,267140858;-32,606433
0,0972;0,081156509;0,15447144;0,174492993;0,263883751;-32,57106621
0,0973;0,080783675;0,15469615;0,174519056;0,260630626;-32,53125215
0,0974;0,080410023;0,1549197;0,174544795;0,257381658;-32,48968195
0,0975;0,080035554;0,155142089;0,174570208;0,254137625;-32,440332
0,0976;0,079660275;0,155363312;0,174595298;0,250899802;-32,37822991
0,0977;0,079284188;0,155583369;0,174620065;0,247668907;-32,30895013
0,0978;0,078907299;0,155802255;0,17464451;0,244443903;-32,25003417
0,0979;0,078529612;0,15601997;0,174668632;0,241221608;-32,22295379
0,098;0,078151131;0,156236508;0,174692431;0,23799751;-32,24097622
0,0981;0,077771859;0,156451867;0,174715908;0,234767431;-32,30079315
0,0982;0,0773918;0,156666042;0,174739061;0,231529109;-32,38321423
0,0983;0,077010957;0,156879031;0,174761889;0,228282852;-32,46257427
0,0984;0,076629336;0,15709083;0,174784393;0,225030951;-32,51901201
0,0985;0,076246939;0,157301434;0,17480657;0,221776357;-32,54593745
0,0986;0,075863772;0,157510842;0,174828422;0,218521503;-32,54853606
0,0987;0,075479838;0,15771905;0,174849949;0,21526792;-32,53583357
0,0988;0,075095142;0,157926056;0,174871151;0,212016579;-32,51341372
0,0989;0,074709688;0,158131856;0,174892028;0,20876833;-32,48248512
0,099;0,074323481;0,158336448;0,17491258;0,205523838;-32,4449245
0,0991;0,073936526;0,15853983;0,174932808;0,202282978;-32,40859978
0,0992;0,073548827;0,158741998;0,174952713;0,199044253;-32,38724892
0,0993;0,073160388;0,158942949;0,174972293;0,195804846;-32,39406456
0,0994;0,072771214;0,15914268;0,174991549;0,192561499;-32,43347937
0,0995;0,07238131;0,159341188;0,17501048;0,189311774;-32,49724965
0,0996;0,071990679;0,159538469;0,175029086;0,186054985;-32,56788339
0,0997;0,071599326;0,159734519;0,175047365;0,182792268;-32,62717636
0,0998;0,071207255;0,159929336;0,175065318;0,179525863;-32,664046
0,0999;0,070814471;0,160122915;0,175082944;0,176258183;-32,67679971
0,1;0,070420979;0,160315254;0,175100243;0,172991212;-32,66971218
0,1001;0,070026783;0,160506351;0,175117215;0,169726393;-32,64818665
0,1002;0,069631889;0,160696203;0,175133862;0,1664647;-32,61692882
0,1003;0,069236302;0,160884806;0,175150183;0,163206534;-32,58165963
0,1004;0,068840026;0,16107216;0,175166178;0,159951434;-32,55100318
0,1005;0,068443067;0,16125826;0,175181847;0,156697928;-32,53505965
0,1006;0,068045429;0,161443103;0,175197192;0,153443864;-32,54063761
0,1007;0,067647117;0,161626688;0,175212211;0,150187198;-32,56666651
0,1008;0,067248137;0,16180901;0,175226903;0,146926832;-32,60365815
0,1009;0,066848492;0,161990067;0,17524127;0,143663031;-32,63800793
0,101;0,066448188;0,162169854;0,175255309;0,140397214;-32,65816752
0,1011;0,066047231;0,162348371;0,175269022;0,137131358;-32,65856305
0,1012;0,065645625;0,162525613;0,175282409;0,133867409;-32,63948511
0,1013;0,065243376;0,162701579;0,17529547;0,130606945;-32,60464718
0,1014;0,064840488;0,162876265;0,175308205;0,127351012;-32,55932488
0,1015;0,064436969;0,163049671;0,175320615;0,124100002;-32,51010162
0,1016;0,064032822;0,163221792;0,1753327;0,120853529;-32,46472563
0,1017;0,063628054;0,163392628;0,175344461;0,1176105;-32,43029152
0,1018;0,06322267;0,163562175;0,175355898;0,114369495;-32,41005324
0,1019;0,062816674;0,163730431;0,175367011;0,111129374;-32,40121442
0,102;0,062410074;0,163897393;0,1753778;0,107889796;-32,3957775
0,1021;0,062002873;0,164063059;0,175388265;0,104651379;-32,38416632
0,1022;0,061595078;0,164227426;0,175398407;0,10141546;-32,35918723
0,1023;0,061186695;0,164390492;0,175408225;0,098183661;-32,31799472
0,1024;0,060777728;0,164552255;0,175417721;0,094957486;-32,26175166
0,1025;0,060368185;0,164712713;0,175426895;0,091738048;-32,19438097
0,1026;0,05995807;0,164871863;0,175435747;0,08852589;-32,12157947
0,1027;0,05954739;0,165029705;0,175444279;0,085320903;-32,04987056
0,1028;0,05913615;0,165186236;0,175452492;0,082122412;-31,98491099
0,1029;0,058724357;0,165341454;0,175460385;0,078929487;-31,92925083
0,103;0,058312016;0,165495358;0,175467959;0,07574139;-31,88096037
0,1031;0,057899132;0,165647944;0,175475215;0,072557953;-31,83437455
0,1032;0,057485713;0,165799212;0,175482153;0,069379687;-31,78266469
0,1033;0,057071764;0,165949159;0,175488773;0,066207627;-31,72059979
0,1034;0,056657291;0,166097783;0,175495078;0,063043024;-31,64602288
0,1035;0,0562423;0,166245084;0,175501066;0,059887038;-31,55986712
0,1036;0,055826798;0,166391059;0,17550674;0,056740492;-31,4654554
0,1037;0,05541079;0,166535708;0,175512101;0,053603734;-31,36758356
0,1038;0,054994283;0,166679028;0,175517148;0,050476609;-31,27124477
0,1039;0,054577282;0,166821018;0,175521884;0,047358616;-31,17992826
0,104;0,054159795;0,166961678;0,175526309;0,0442492;-31,09416478
0,1041;0,053741828;0,167101004;0,175530424;0,041148069;-31,01131369
0,1042;0,053323387;0,167238997;0,17553423;0,038055381;-30,92687472
0,1043;0,052904477;0,167375655;0,175537727;0,03497173;-30,83651243
0,1044;0,052485106;0,167510976;0,175540917;0,031897967;-30,73762373
0,1045;0,05206528;0,167644959;0,1755438;0,028834978;-30,62989195
0,1046;0,051645005;0,167777604;0,175546378;0,025783474;-30,51503834
0,1047;0,051224288;0,167908909;0,175548653;0,022743861;-30,3961391
0,1048;0,050803135;0,168038874;0,175550624;0,019716199;-30,27661544
0,1049;0,050381553;0,168167497;0,175552294;0,016700299;-30,1589968
0,105;0,049959548;0,168294779;0,175553664;0,013695908;-30,04391465
0,1051;0,049537127;0,168420717;0,175554734;0,010702915;-29,92993242
0,1052;0,049114296;0,168545311;0,175555506;0,007721478;-29,81436714
0,1053;0,048691063;0,16866856;0,175555982;0,004752019;-29,69458917
0,1054;0,048267433;0,168790464;0,175556161;0,001795112;-29,56906636
0,1055;0,047843413;0,168911022;0,175556046;-0,001148665;-29,43776848
0,1056;0,04741901;0,169030233;0,175555638;-0,004078863;-29,30198566
0,1057;0,04699423;0,169148097;0,175554939;-0,006995238;-29,16375005
0,1058;0,046569081;0,169264615;0,175553949;-0,00989774;-29,02501918
0,1059;0,046143569;0,169379784;0,17555267;-0,012786426;-28,88686441
0,106;0,0457177;0,169493605;0,175551104;-0,015661331;-28,74904075
0,1061;0,045291482;0,169606078;0,175549252;-0,01852235;-28,61019827
0,1062;0,044864921;0,169717202;0,175547115;-0,021369211;-28,46861006
0,1063;0,044438024;0,169826977;0,175544695;-0,02420151;-28,32298493
0,1064;0,044010798;0,169935403;0,175541993;-0,027018807;-28,17296963
0,1065;0,043583249;0,170042479;0,175539011;-0,029820728;-28,01920702
0,1066;0,043155385;0,170148207;0,17553575;-0,032607029;-27,86301631
0,1067;0,042727212;0,170252586;0,175532213;-0,035377612;-27,70583121
0,1068;0,042298737;0,170355616;0,175528399;-0,038132472;-27,54859309
0,1069;0,04186997;0,170457319;0,175524334;-0,040651466;-25,18993964
0,107;0,041440924;0,170557702;0,175520027;-0,04306814;-24,16674385
0,1071;0,041011614;0,170656776;0,175515492;-0,045358702;-22,90561644
0,1072;0,040582054;0,170754554;0,175510743;-0,047489323;-21,30621078
0,1073;0,040152257;0,170851041;0,175505789;-0,049534844;-20,45521405
0,1074;0,039722235;0,170946243;0,175500638;-0,051514006;-19,79161823
0,1075;0,039291998;0,171040168;0,175495299;-0,05338497;-18,70963745
0,1076;0,038861553;0,17113283;0,175489789;-0,055105114;-17,2014393
0,1077;0,038430908;0,171224246;0,175484122;-0,056668083;-15,62969004
0,1078;0,038000067;0,171314426;0,175478311;-0,058108343;-14,40260646
0,1079;0,037569033;0,171403378;0,175472363;-0,059478798;-13,70454794
0,108;0,037137809;0,171491104;0,175466281;-0,060825513;-13,46714735
0,1081;0,036706399;0,171577603;0,175460063;-0,062178221;-13,52708345
0,1082;0,036274806;0,171662873;0,175453707;-0,063554164;-13,75942947
0,1083;0,035843034;0,171746909;0,175447211;-0,064965712;-14,11547731
0,1084;0,03541109;0,171829705;0,175440568;-0,066425554;-14,59842244
0,1085;0,03497898;0,171911256;0,175433773;-0,067947681;-15,22126933
0,1086;0,034546711;0,171991551;0,175426819;-0,069545752;-15,98071071
0,1087;0,034114289;0,172070581;0,175419696;-0,07123138;-16,85628204
0,1088;0,033681722;0,172148336;0,175412394;-0,073013326;-17,81945415
0,1089;0,033249017;0,172224805;0,175404905;-0,074896957;-18,83631409
0,109;0,032816183;0,172299976;0,175397216;-0,076883232;-19,86275359
0,1091;0,032383225;0,172373838;0,17538932;-0,078967438;-20,84205206
0,1092;0,031950151;0,172446384;0,175381206;-0,081138711;-21,71273698
0,1093;0,031516967;0,172517604;0,175372868;-0,083381099;-22,42387218
0,1094;0,031083679;0,172587493;0,1753643;-0,085675832;-22,94733202
0,1095;0,030650293;0,172656048;0,1753555;-0,08800383;-23,27998661
0,1096;0,030216813;0,172723267;0,175346465;-0,090347567;-23,43736529
0,1097;0,029783246;0,17278915;0,175337196;-0,092692021;-23,44454043
0,1098;0,029349596;0,172853699;0,175327693;-0,095024875;-23,32853583
0,1099;0,028915868;0,172916915;0,17531796;-0,097336258;-23,11383366
0,11;0,028482067;0,172978802;0,175307998;-0,099618327;-22,82068753
0,1101;0,028048199;0,173039363;0,175297811;-0,101864825;-22,46497919
0,1102;0,027614272;0,173098602;0,175287404;-0,104070687;-22,05862405
0,1103;0,027180291;0,173156524;0,175276781;-0,106231761;-21,61073774
0,1104;0,026746265;0,173213133;0,175265947;-0,108344776;-21,13015418
0,1105;0,026312201;0,173268434;0,175254906;-0,110407637;-20,62860734
0,1106;0,025878107;0,173322432;0,175243664;-0,112419895;-20,12258129
0,1107;0,025443991;0,173375131;0,175232226;-0,114383121;-19,63226409
0,1108;0,025009861;0,173426538;0,175220595;-0,116300906;-19,17784071
0,1109;0,024575723;0,173476654;0,175208778;-0,118178398;-18,77492237
0,111;0,024141585;0,173525485;0,175196775;-0,120021528;-18,43130689
0,1111;0,023707454;0,173573033;0,175184592;-0,121836183;-18,14654131
0,1112;0,023273336;0,173619301;0,175172229;-0,123627617;-17,91434058
0,1113;0,022839236;0,173664291;0,175159689;-0,125400267;-17,72650455
0,1114;0,022405163;0,173708005;0,175146973;-0,12715791;-17,57643212
0,1115;0,02197112;0,173750444;0,175134083;-0,128904002;-17,46091959
0,1116;0,021537116;0,17379161;0,175121019;-0,130642;-17,37998033
0,1117;0,021103156;0,173831504;0,175107781;-0,132375513;-17,33512326
0,1118;0,020669246;0,173870126;0,17509437;-0,134108192;-17,32679576
0,1119;0,020235393;0,173907477;0,175080786;-0,13584338;-17,35187911
0,112;0,019801603;0,173943556;0,175067028;-0,137583603;-17,40223309
0,1121;0,019367884;0,173978364;0,175053095;-0,139330105;-17,46501171
0,1122;0,018934243;0,1740119;0,175038986;-0,141082581;-17,52476274
0,1123;0,018500685;0,174044164;0,175024702;-0,142839236;-17,5665534
0,1124;0,018067219;0,174075158;0,175010243;-0,14459713;-17,57894183
0,1125;0,017633851;0,174104882;0,174995607;-0,146352702;-17,55571205
0,1126;0,017200588;0,174133337;0,174980797;-0,148102287;-17,49585251
0,1127;0,016767437;0,174160526;0,174965813;-0,149842489;-17,40202302
0,1128;0,016334404;0,17418645;0,174950656;-0,151570323;-17,27833816
0,1129;0,015901496;0,174211111;0,174935328;-0,153283165;-17,12841974
0,113;0,015468719;0,174234513;0,17491983;-0,154978603;-16,95437904
0,1131;0,015036079;0,174256658;0,174904164;-0,156654295;-16,75692345
0,1132;0,014603582;0,17427755;0,174888334;-0,158307929;-16,53633916
0,1133;0,014171234;0,174297193;0,17487234;-0,159937308;-16,29378897
0,1134;0,013739042;0,174315589;0,174856186;-0,161540537;-16,03229237
0,1135;0,013307012;0,174332742;0,174839874;-0,163116234;-15,75697157
0,1136;0,01287515;0,174348658;0,174823408;-0,164663686;-15,47451761
0,1137;0,012443461;0,174363339;0,174806789;-0,166182899;-15,19213321
0,1138;0,012011954;0,17437679;0,174790022;-0,167674533;-14,91633758
0,1139;0,011580633;0,174389014;0,174773108;-0,169139734;-14,65200543
0,114;0,011149506;0,174400016;0,17475605;-0,170579925;-14,40191082
0,1141;0,010718579;0,174409799;0,17473885;-0,171996612;-14,16687196
0,1142;0,010287857;0,174418366;0,174721511;-0,17339125;-13,94638442
0,1143;0,009857348;0,174425722;0,174704035;-0,174765197;-13,73946397
0,1144;0,009427057;0,174431869;0,174686423;-0,176119734;-13,5453669
0,1145;0,008996991;0,174436811;0,174668677;-0,177456127;-13,36393734
0,1146;0,008567156;0,17444055;0,1746508;-0,178775677;-13,1955019
0,1147;0,008137558;0,174443091;0,174632792;-0,180079719;-13,04041468
0,1148;0,007708204;0,174444436;0,174614655;-0,181369566;-12,89846945
0,1149;0,007279099;0,174444588;0,17459639;-0,182646408;-12,76841756
0,115;0,006850249;0,174443549;0,174577999;-0,183911185;-12,6477779
0,1151;0,006421661;0,174441323;0,174559482;-0,185164488;-12,53302278
0,1152;0,005993341;0,174437913;0,174540842;-0,186406497;-12,42009274
0,1153;0,005565294;0,17443332;0,174522078;-0,187637004;-12,30507457
0,1154;0,005137528;0,174427549;0,174503193;-0,188855486;-12,18481793
0,1155;0,004710047;0,174420603;0,174484186;-0,190061216;-12,05729894
0,1156;0,004282858;0,174412484;0,174465061;-0,19125338;-11,92164211
0,1157;0,003855968;0,174403196;0,174445818;-0,192431164;-11,77784001
0,1158;0,003429382;0,174392743;0,174426459;-0,193593796;-11,62631552
0,1159;0,003003106;0,174381127;0,174406985;-0,194740548;-11,46751825
0,116;0,002577145;0,174368354;0,174387397;-0,195870719;-11,30171455
0,1161;0,002151507;0,174354425;0,174367699;-0,196983623;-11,12903536
0,1162;0,001726196;0,174339346;0,174347891;-0,198078595;-10,94972606
0,1163;0,001301219;0,174323119;0,174327976;-0,199155041;-10,7644536
0,1164;0,00087658;0,17430575;0,174307954;-0,200212491;-10,57450684
0,1165;0,000452286;0,174287243;0,174287829;-0,20125067;-10,38178187
0,1166;2,83E-05;0,1742676;0,174267602;-0,202269524;-10,18854552
0,1167;-0,000395244;0,174246827;0,174247276;-0,203269231;-9,997065559
0,1168;-0,00081847;0,174224928;0,174226851;-0,204250155;-9,809246421
0,1169;-0,001241329;0,174201907;0,174206329;-0,205212795;-9,626395617
0,117;-0,001663815;0,174177767;0,174185713;-0,206157713;-9,449185379
0,1171;-0,002085923;0,174152513;0,174165005;-0,207085493;-9,277791146
0,1172;-0,002507647;0,174126149;0,174144205;-0,207996705;-9,11212234
0,1173;-0,002928982;0,17409868;0,174123316;-0,208891909;-8,952037756
0,1174;-0,003349921;0,174070108;0,174102339;-0,209771655;-8,797461462
0,1175;-0,00377046;0,174040438;0,174081275;-0,210636492;-8,648372513
0,1176;-0,004190593;0,174009674;0,174060127;-0,211486962;-8,504698873
0,1177;-0,004610315;0,17397782;0,174038894;-0,21232358;-8,366182722
0,1178;-0,00502962;0,173944879;0,17401758;-0,213146809;-8,232286161
0,1179;-0,005448502;0,173910856;0,173996184;-0,213957027;-8,102180032
0,118;-0,005866956;0,173875754;0,173974708;-0,214754509;-7,974820823
0,1181;-0,006284977;0,173839578;0,173953154;-0,215539417;-7,849086181
0,1182;-0,00670256;0,173802332;0,173931523;-0,21631181;-7,723923159
0,1183;-0,007119699;0,173764018;0,173909816;-0,217071656;-7,598465554
0,1184;-0,007536388;0,173724642;0,173888034;-0,217818866;-7,472094285
0,1185;-0,007952623;0,173684207;0,173866179;-0,218553309;-7,344437281
0,1186;-0,008368399;0,173642718;0,173844251;-0,219274842;-7,215324291
